,date,180001.IB,180005.IB,180019.IB,190003.IB,160023.IB,190002.IB,value
111,2020-06-16,-52.62592430506779,-21.27552033645787,5.321578416767208,10.150053559730285,5.001516758294622,-30.32485973343066,-83.75315564016421
112,2020-06-17,-52.570304219151936,-21.24116271974632,5.306091627211029,10.144402920907144,4.987642078692977,-30.298358380450903,-83.67168869253801
113,2020-06-18,-52.595627332943074,-21.26644861900562,5.320790033983792,10.14516808351744,4.999845458377839,-30.298656193397598,-83.69492856946721
114,2020-06-19,-52.57664657386481,-21.256712758164262,5.317645447019198,10.14379332143014,5.00058748792871,-30.304101565925805,-83.67543464157681
115,2020-06-22,-52.521183481519444,-21.219839362854383,5.3073430522283545,10.139653612431513,4.992895657138695,-30.303197764047113,-83.60432828662238
116,2020-06-23,-52.49988042221783,-21.228449800259767,5.305564102966714,10.134016906027702,4.992479732482847,-30.29321826958907,-83.5894877505894
117,2020-06-24,-52.569997095965086,-21.283959590521448,5.32473324719038,10.149201895488249,5.007326072313979,-30.30740089379381,-83.68009636528774
118,2020-06-28,-52.613990457608345,-21.307579020784807,5.332465496921876,10.15825306648104,5.013261506399034,-30.31385815031712,-83.73144755890833
119,2020-06-29,-52.64881131649034,-21.3000355671697,5.331819551559807,10.158033231169313,5.0138759172159535,-30.326282311744432,-83.7714004954594
120,2020-06-30,-52.67703298231529,-21.328234080002737,5.342832227436569,10.159507366606515,5.023294512532829,-30.32564587577815,-83.80527883152025
121,2020-07-01,-52.644497026348986,-21.294148202879228,5.339365788364891,10.15991789035279,5.017821990537671,-30.328327958998766,-83.74986751897164
122,2020-07-02,-52.67735571721494,-21.31898562447416,5.339182118245607,10.16336515229396,5.020801066386481,-30.329651354118845,-83.80264435888188
123,2020-07-03,-52.66390117787272,-21.295295964846318,5.325226526578002,10.160524295444805,5.012126480220131,-30.337724780131406,-83.7990446206075
124,2020-07-06,-52.43966457982745,-21.162657952979536,5.28791529743356,10.142856995460278,4.97804809911968,-30.33872405012681,-83.53222619092028
125,2020-07-07,-52.43638848633873,-21.12939718631921,5.279481670246103,10.144051088178374,4.971286191737071,-30.337721129492945,-83.50868785198934
126,2020-07-08,-52.36614709185237,-21.07977277694508,5.271602553767192,10.138273725920312,4.964317368362961,-30.336174546614966,-83.40790076736194
127,2020-07-09,-52.36058115118228,-21.045527295902932,5.255879921180114,10.136299315115687,4.948016825525732,-30.327454467668527,-83.39336685293222
128,2020-07-10,-52.3762874898234,-21.08948894158433,5.271603416387279,10.136815357418605,4.962470649946573,-30.33775133753219,-83.43263834518746
129,2020-07-13,-52.32817266923949,-21.057262888680338,5.26067265037216,10.131832777191756,4.950699609553119,-30.33736940725011,-83.37959992805291
130,2020-07-14,-52.36077182127628,-21.104903607540155,5.2736372365477555,10.135942370791966,4.963613353745748,-30.35383454715108,-83.44631701488206
131,2020-07-15,-52.45296795636123,-21.181575690394986,5.28648011791814,10.145090720236619,4.9768571090666285,-30.355008500930317,-83.58112420046514
132,2020-07-16,-52.49019252937458,-21.21567043368973,5.2965479080776365,10.14871619341122,4.9850456909069205,-30.35375961804169,-83.62931278871021
